"","IDNUM","CDEXE","OTEXE","OTE64F","OTEFDD","OTEFDA","EXTR2","NREG","ZDEFA","ZENVI","FOAGR","FOGEN","TRA05","SEXEP","EFF10","UTANS","UTARG","UTASA","UTATO","UGBBO","UGBCA","UGBHE","UGBOV","UGBPO","UGBTO","SAFVD","SAFER","SAUTI","SUTOT","SFPTO","CHAFF","PRODV","PRODH","PRODT","PRODA","ACHAN","PRODP","PROEX","PBRTCOU","PBRTO","PBRTEXC","PITOT","PROBR","VAFER","VAPBR","EBEXP","RESEX","RESFI","RESCO","RESCP","RESE3","TAIM5","TCIR5","TCAP3","TDTE3","CHRAM","CHRSE","CHRPH","CHRAC","CHRAG","CHRPV","CHRCA","ELECTQUA","ENTBT","ENTMT","LFERM","LMATE","ASSRE","ASSAU","TVANR","TXPRO","TAXES","AIMTX","FPERS","CHSOC","CFINL","CAGR4"
"64",39460,10,16,1660,1600,1516,"24.18395473816",28,1,0,2,2,10,1,0,"3","3","0","3",0,0,0,0,0,0,1,21,22,22,3,"552512","522819","0","0","0","0","0","575722","612259","1170145","557886","0","612259","277075","222382","255471","149576","-10671","138905","189845","328750","501227","685893","402162","772057","0","61213","34204","0","0","0","15091","13781","3150","12351","54693","1026","0","3322",0,"2388","0","0","0","0","9816","1323"
"65",39463,7,15,1510,1500,1516,"102.76829502268",28,1,0,1,1,11,1,0,"1","1","0","1",0,0,1,0,0,1,3,11,12,12,3,"100033","85415","0","450","-500","4000","0","102011","115456.03","115869.59","413.56","2130","117586.03","33875","15337","25394.03","10387.03","-299","10088.03","413.56","10501.59","164538","88221","192841","59918","0","4939","7798","1450","0","161","0","4089","5001","1156","18538","0","0","2753",0,"674","666","1774","0","0","460","0"
"66",39464,9,83,8310,6184,6184,"46.8592092702015",28,1,0,2,2,10,1,1,"2","3","1.44","3.44",21,0,21,0,0,21,0,26,26,26,10,"656717","391336","0","510","36392","0","216898","661872","724395","732040","7645","626","725021","350191","313072","332781","125300","4114","129414","7645","137059","937761","558695","1141051","344197","0","29185","16393","60489","0","14794","19556","29100","2967","14775","37119","1892","15825","13277",0,"3762","0","1586","29494","3791","0","0"
"67",39469,9,16,1660,1600,1516,"37.5568529609592",28,1,0,4,3,4,1,0,"1","1","0.03","1.03",0,0,0,0,0,0,0,18,18,18,1,"307449","252722","0","3160","0","0","0","259944","295202","295202","0","0","295202","108212","82277","113927","59306","-2046","57260","0","57260","89413","209534","271021","27926","0","11173","27991","0","0","0","11065","2475","1567","12794","25935","1499","6440","4774",0,"2107","0","729","424","41","2244","0"
"68",39475,8,61,6150,6184,6184,"32.3844335216813",28,1,0,2,2,9,1,0,"1","1","0","1",0,0,5,0,0,5,0,19,19,19,12,"120625","52708","14306","0","0","0","0","118133","155068","177923","22855","0","155068","-4526","-41081","-7662","-19937","-830","-20767","22855","2088","64220","43967","16553","96542","0","10859","9584","780","0","952","9783","94190","4162","19693","36555","0","0","5828",0,"643","0","1480","0","0","415","493"
"69",39476,9,47,4700,4700,4700,"25.2839425535209",28,1,0,2,2,5,1,0,"2","2","0","2",47,0,47,2,0,47,0,21,21,21,20,"444030","9051","0","0","207588","1018","263819","480458","538567","549983","11416","31441","570008","152272","119265","164813","102703","383","103086","11416","114502","583617","337442","513149","424526","4283","13621","4023","109026","9788","13465","17260","47684","1184","15527","33007","631","0","8569",0,"3737","0","1975","0","0","4365","0"
"70",39479,9,47,4700,4700,4700,"25.2839425535209",28,22,0,4,3,8,1,1,"2","2.62","3.31","5.31",18,0,32,0,0,32,1,23,23,23,17,"251583","50227","0","1920","44560","6618","112458","220854","278073","280239","2166","890","278963","57898","30841","52011","9106","-5195","3911","1000","4911","388746","60024","181733","267037","5757","11705","6914","23993","3940","9371","8378","23908","400","6215","27057","0","0","13451",0,"1495","61","842","29473","3443","3754","2176"
"71",39480,8,46,4600,4600,4600,"23.3431691084087",28,22,0,4,4,7,1,0,"2","2","0.3","2.3",32,0,37,11,0,37,0,24,24,24,22,"184380","20","0","0","139053","9660","272","141424","239363","242036","2673","15628","254991","46816","23978","112783","60119","-1893","58226","2673","60899","557708","93987","512414","139281","4985","2116","0","3156","0","2163","8314","7708","6865","3703","22838","145","0","6226",0,"2126","0","951","5728","218","1893","0"
"72",39493,8,47,4700,4700,4700,"233.964559199886",28,22,0,0,1,10,2,0,"1","1","0","1",30,0,30,0,0,30,3,9,11,11,9,"81557","24959","0","1680","55987","1342","0","82626","109138.02","110390.02","1252","1003","110141.02","12344","5029","30285.02","16620.02","-518","16102.02","1252","17354.02","108398","66454","112336","62516","494","2225","2581","542","8","1439","4838","14252","13040","6019","7315","0","0","5844",0,"323","411","255","0","0","269","357"
"73",39501,10,28,2821,2800,2829,"5.89757143806912",28,1,0,2,2,6,1,2,"2","5","3","5",0,0,0,0,0,0,0,12,12,12,3,"521013","8888","512125","0","0","0","0","521013","544941.27","572469.27","27528","0","544941.27","286591","271645","215742.27","150367.27","18","150385.27","22299","172682.57","451017","289056","473038","273880","0","84165","10305","0","0","0","15736","22600","2805","12208","14946","1040","0","6556",0,"0","0","1880","59967","10564","1795","91"
"74",39507,7,15,1510,1500,1516,"47.5045035830704",28,22,0,2,4,5,1,0,"2","2","0","2",0,0,9,9,0,9,3,17,18,18,13,"96539","58475","0","2224","18775","8850","201","94346","150666","150666","0","3169","153835","4398","-11135","43368","28660","-1829","26831","0","26831","165392","53363","13922","204833","22","2063","11375","7618","1540","1188","8313","18077","9737","3259","15533","420","1522","4941",0,"976","401","386","0","0","1663","210"
"75",40220,8,16,1660,1600,1516,"82.4876763081445",28,1,0,2,2,8,1,0,"1","1","0","1",8,0,8,0,0,8,5,16,19,19,6,"263132","188207","0","990","47519","0","0","237772","273772","273772","0","0","273772","104604","84332","112881","99625","1265","100890","0","100890","227644","340091","441074","131068","0","8882","19018","0","5968","1053","7314","7934","1774","21370","20272","245","4775","7692",0,"2507","2615","680","0","0","379","0"
"76",40224,9,83,8320,6184,6184,"46.8592092702015",28,1,0,3,2,8,1,1,"2","2.86","0.86","2.86",34,0,34,0,0,34,0,24,24,24,14,"469965","125206","0","5070","46876","0","302959","480111","535303","535303","0","10780","546083","135681","97454","126641","46617.52","-6209","40408.52","0","40408.52","292787","248360","40388","500759","0","11006","25996","93830","4997","18860","27896","77990","4116","21292","38227","1251","5603","11908",0,"6080","0","1189","17132","1288","1548","4857"
"77",40231,8,46,4600,4600,4600,"23.3431691084087",28,22,0,2,3,9,1,0,"2","2","0","2",30,0,30,0,0,30,0,22,22,22,19,"90344","23406","0","2890","57667","0","0","83963","170728.88","175075.88","4347","4614","175342.88","-10521","-37004","47817.88","25680.88","-6150","19530.88","0","19530.88","289425","42570","95725","236270","4778","2359","5003","6952","6224","291","4076","6037","2019","9872","26483","0","1134","8535",0,"1310","0","542","0","0","4149","2012"
"78",40234,9,45,4500,4500,4500,"42.6481373060645",28,22,0,4,3,7,1,0,"3","3","0.5","3.5",42,0,43,4,0,43,0,27,27,27,26,"513906","61843","0","-225","103577","450","375979","544361","675233.39","713440.39","38207","4490","679723.39","157289","122265","239861.39","181079.39","-10505","170574.39","16749","187323.89","768535","430892","477868","734915","0","13234","9242","127751","0","14963","17921","60090","7328","22688","35024","1049","3361","20907",0,"3843","0","1475","4390","0","10779","316"
"79",40242,9,45,4500,4500,4500,"42.6481373060645",28,1,0,2,2,5,1,0,"2","2","0","2",31,0,31,0,0,31,1,18,18,18,13,"377488","72977","0","1543","48723","0","264668","388211","423307","432341","9034","2332","425639","148882","128104","156373","100697","-11410","89287","8284","97571","498608","136513","212151","422970","6163","7441","12732","60899","3614","10711","12222","44554","9114","7050","20778","426","0","9660",0,"3368","42","1227","0","0","5813","6157"
"80",40243,9,16,1660,1600,1516,"25.7164018681208",28,1,0,5,3,8,1,0,"1","1","0","1",1,0,1,0,0,1,6,21,24,24,1,"368815","282669","0","11679","1110","0","0","296288","339596.19","419596.19","80000","1767","341363.19","151009","128801","166098.19","121650.19","948","122598.19","34481","157079.19","527699","293177","750343","75573","6022","17063","43013","404","0","46","12713","5028","127","4242","22208","0","0","6601",0,"2261","0","1826","0","0","0","1"
"81",41016,8,16,1660,1600,1516,"82.4876763081445",28,1,0,2,2,7,1,0,"1","1","0","1",8,0,8,0,0,8,0,15,15,15,6,"140553","75901","13198","-765","24427","880","18047","146576","172383","172405","22","8480","180863","43704","22841","47466","10476","-5585","4891","22","4913","115530","117512","33307","200673","0","10249","10546","8394","0","1073","7310","14226","813","7995","20863","616","2971","7812",0,"604","0","413","0","0","4047","1695"
"82",41029,10,84,8410,6184,6184,"7.06048775679054",28,1,0,0,0,6,1,2,"1","3.65","3.1","4.1",18,0,18,0,46,48,1,27,27,27,11,"792609","274845","0","39177","340900","190040","0","662418","797171","854433","57262","93647","890818","301300","248362","305413","204173","-7288","196885","32872","229757","788816","551780","751734","598062","0","22320","37528","80991","1970","6253","32662","236407","1284","21550","52938","267","6891","14559",0,"3289","0","3328","54910","9517","6944","727"
"83",41030,6,46,4600,4600,4600,"180.522856924408",28,1,0,2,2,9,2,0,"2","2","0","2",14,0,14,0,0,15,0,14,14,14,14,"110659","-5989","0","0","39568","13748","26180","59759","114315","135134","20819","0","114315","-9411","-22316","30740","12703","-1884","10819","13488","24307","123164","71120","116782","77502","0","0","0","21075","2083","2429","2492","2250","1659","5505","12905","0","0","4321",0,"586","0","509","0","0","1923","105"
"84",41032,7,46,4600,4600,4600,"58.3990504003903",28,1,1,1,2,8,1,0,"2","2","0","2",24,0,25,0,0,25,19,4,21,21,21,"67445","-800","0","0","60798","0","0","65013","123241","149489","26248","0","123241","4586","3586","57789","33770","-6516","27254","5123","32377","595735","19222","420300","194657","0","0","0","2321","0","234","9275","1371","2622","3889","1000","0","0","6376",0,"430","2906","651","0","0","4929","1623"
"85",41033,7,46,4600,4600,4600,"58.3990504003903",28,21,0,2,2,10,1,0,"1","1","0","1",29,0,29,0,0,29,16,11,23,23,19,"66927","9821","0","0","78031","0","0","92852","159094","159094","0","0","159094","12145","1633","60102","57585","-598","56987","0","56987","562638","33855","535575","60918","0","85","0","21195","0","2236","3995","17355","19042","6581","10512","0","0","5802",0,"237","5320","2038","0","0","248","463"
"86",41034,9,47,4700,4700,4700,"25.2839425535209",28,22,0,2,2,8,1,1,"3","3.3","0.3","3.3",37,0,40,0,0,40,0,26,26,26,26,"444674","2397","0","0","128747","14870","277913","409057","501784.54","502159.54","375","0","501784.54","116329","75669","160485.54","104024.54","-3304","100720.54","275","100995.56","451309","330742","480326","301725","0","7448","3133","80752","0","8042","19439","46244","955","7002","40660","0","1312","24287",0,"737","0","1387","4762","140","1496","2226"
"87",41040,10,45,4500,4500,4500,"26.2721720975498",28,1,0,2,2,7,1,1,"2","3.75","2.25","4.25",46,0,46,0,0,46,0,21,21,21,20,"818212","9616","0","0","55572","0","778668","843856","891631.93","947471.93","55840","0","891631.93","307326","245355","216219.93","125048.93","-9147","115901.93","10243","126143","1099087","436384","593688","948241","0","16307","11162","198384","34530","35637","28140","112300","8538","28012","61971","427","2779","12009",0,"550","0","2059","61378","9472","8713","698"
"88",41041,8,45,4500,4500,4500,"73.3105604665629",28,1,0,3,3,9,1,0,"1","1","0","1",32,0,32,0,0,32,10,6,13,13,12,"173635","10164","0","-240","46278","2573","120764","176966","197132.35","197132.35","0","6192","203324.35","69376","63612","78582.35","43714.35","-2202","41512.35","0","41512.35","473487","89910","399689","163708","0","4445","3442","29596","0","3738","3669","21010","1450","6726","5764","0","0","4481",0,"808","2004","1200","0","0","2133","611"
"89",41046,8,45,4500,4500,4500,"73.3105604665629",28,22,0,2,2,8,1,0,"1","1","0.13","1.13",23,0,23,0,0,23,0,13,13,13,13,"175607","8804","0","0","34557","0","141874","185235","215943.59","219026.59","3083","4164","220107.59","49159","39042","67339.59","36960.59","-6032","30928.59","3083","34011.59","325745","87687","224276","190465","0","4866","1428","33472","0","1850","6790","19726","2443","9194","10117","2077","0","6567",0,"1294","0","622","150","0","4894","1312"
"90",41047,7,46,4600,4600,4600,"58.3990504003903",28,1,0,4,3,5,2,0,"1","1","0","1",19,0,19,0,0,19,0,13,13,13,13,"26750","1190","0","0","39100","0","0","40290","71895","71895","0","0","71895","11292","5292","36436","31794","-1439","30355","0","30355","130800","55879","145108","44377","0","0","0","3252","3490","1124","1932","0","2474","0","6000","0","0","3900",0,"167","0","210","0","0","1448","22"
"91",41051,8,83,8310,6184,6184,"51.8633201707947",28,22,0,3,3,9,1,0,"1","1","0","1",9,0,9,0,0,9,0,16,16,16,12,"95329","48782","0","3953","14964","0","0","68962","117634","117634","0","2475","120109","-21421","-37311","9138","-634","-1645","-2279","0","-2279","68501","93928","66602","95827","0","8399","7739","3176","0","396","4450","6170","3540","11415","15890","0","2085","4808",0,"1123","0","476","0","0","1007","891"
"92",41052,7,46,4600,4600,4600,"58.3990504003903",28,22,0,3,3,9,1,0,"1.3","1.3","0","1.3",22,0,22,0,0,22,6,15,18,18,17,"67583","8279","0","0","34003","1300","0","42282","92387","93451","1064","0","92387","2128","-10598","37798","23289","-1683","21606","1064","22670","259867","53718","227137","86448","0","1156","0","1146","200","1683","5404","6377","847","4089","12726","0","0","4976",0,"510","842","309","0","0","1593","126"
"93",41054,9,45,4500,4500,4500,"42.6481373060645",28,1,0,4,1,8,1,1,"2","3","1.37","3.38",34,0,34,0,0,34,1,18,19,19,16,"361674","39522","0","5300","69331","0","294096","408849","447838","450038","2200","3273","451111","131976","103865","98889","30054","-2399","27655","2200","29855","449836","145838","290044","305630","4185","12830","7381","76699","0","8208","12455","64508","1795","12740","28111","182","2734","11991",0,"1648","98","1102","33955","5688","2807","708"
"94",41951,8,45,4500,4500,4500,"34.7641591637178",28,1,0,2,2,8,1,1,"1","1.97","0.97","1.97",17,0,17,0,0,17,10,4,12,12,7,"210054.47","78449","0","-900","31837.47","0","125106","234739.47","258082.47","264359.47","6277","0","258082.47","88343.47","85816.47","81123.47","22392.47","-3244","19148.47","2075","21223.47","422545","139301","311843","250527","0","7831","7027","43587","0","5020","6451","32369","2261","15606","2527","1089","3588","7573",0,"2036","2725","0","18761","1960","2772","814"
"95",41954,8,45,4500,4500,4500,"34.7641591637178",28,1,0,1,1,7,2,0,"2","2","0","2",29,0,29,0,0,29,0,14,14,14,11,"159223","35675","0","1800","39866","0","74142","151483","173898","176201","2303","1500","175398","59435","42400","62859","23305","-788","22517","2303","24820","142628","235466","294272","83822","0","6393","6857","14463","185","502","6321","17527","385","5916","17035","606","0","7458",0,"1150","0","566","0","0","871","0"
"96",41964,8,15,1510,1500,1516,"75.3991346526384",28,1,0,3,2,10,1,0,"1.8","1.8","0","1.8",1,0,1,0,0,1,3,12,13,13,1,"103736","103316","0","168","-1370","0","0","102114","139147","139147","0","1235","140382","20868","9284","44423","36426","-745","35681","-45","35636","83997","72888","109506","47379","0","1915","21965","161","0","72","7072","7876","561","16497","11584","0","0","5786",0,"777","638","358","0","0","433","325"
"97",41966,10,16,1610,1600,1516,"24.18395473816",28,1,0,2,2,10,1,2,"3","7","4","7",0,0,0,0,0,0,3,27,29,29,0,"2297814","2113154","0","0","0","0","0","2172266","2273383","2386383","113000","0","2273383","1428878","1260234","1173607","830209","9298","839507","112910","952417","1969190","1944066","2794549","1134199","0","131043","153143","0","0","0","87455","349080","2687","53190","168644","2000","5370","28076",0,"16590","685","2014","122809","11475","9458","167"
"98",41970,6,84,8420,6184,6184,"201.166861512386",28,22,0,1,2,10,1,0,"1","1","0","1",7,0,7,0,0,7,0,7,7,7,6,"33319","8256","0","0","18758","0","0","27574","55610","57841","2231","0","55610","7167","1629","26165","6174","2921","9095","2231","11326","179797","44359","207166","16990","0","0","383","2363","150","266","1817","0","64","967","5538","0","0","2488",0,"254","0","207","0","0","0","0"
"99",41972,7,39,3610,3900,3900,"10.0839048688763",28,22,0,2,2,5,1,2,"1","4.48","4.96","5.96",0,0,0,0,0,0,0,4,4,4,0,"335493","237344","5120","40518","0","0","0","324076","327311","327311","0","0","327311","180205","177377","18029","2928","-4212","-1284","0","-1284","140844","175650","46071","272026","0","0","5352","0","0","0","2731","128601","308","4422","2828","2500","0","7273",0,"64","0","2087","143726","16175","4323","127"
